query,link,score
english language,/guidance/immigration-rules/immigration-rules-appendix-english-language,2
english language,/government/publications/english-for-speakers-of-other-languages-access-and-progression,1
english language,/government/publications/gce-as-and-a-levels-for-english-language,1
english language,/visa-to-study-english,1
expanded offer,/government/publications/sustainable-farming-incentive-scheme-expanded-offer-for-2024/sfi-scheme-information-expanded-offer-for-2024,3
expanded offer,/government/publications/sustainable-farming-incentive-scheme-expanded-offer-for-2024,3
expanded offer,/guidance/funding-for-farmers,1
export health,/guidance/certify-an-export-health-certificate,3
export health,/guidance/apply-for-an-export-health-certificate,3
export health,/export-health-certificates,2
export health,/guidance/get-an-export-health-certificate,2
family court,/government/publications/family-court-applications-that-involve-children-cb1,3
family court,/courts-tribunals/family-division-of-the-high-court,2
family court,/government/statistics/family-court-statistics-quarterly-october-to-december-2023/guide-to-family-court-statistics,2
family court,/government/statistics/family-court-statistics-quarterly-january-to-march-2024/guide-to-family-court-statistics,2
family court,/government/organisations/children-and-family-court-advisory-and-support-service,2
family court,https://www.justice.gov.uk/courts/procedure-rules/family,1
family court,/guidance/hmcts-whos-who-civil-and-family-court,1
family court,/government/statistics/family-court-statistics-quarterly-april-to-june-2022/guide-to-family-court-statistics,1
family court,/government/statistics/family-court-statistics-quarterly-april-to-june-2024/guide-to-family-court-statistics,1
find a property,/find-business-rates,3
find a property,/search-property-information-land-registry,3
find a property,/get-information-about-property-and-land,2
general binding rules,/guidance/general-binding-rules-small-sewage-discharge-to-the-ground,3
general binding rules,/guidance/general-binding-rules-small-sewage-discharge-to-a-surface-water,2
general binding rules,/government/publications/small-sewage-discharges-in-england-the-general-binding-rules,2
general binding rules,/permits-you-need-for-septic-tanks,2
general binding rules,/guidance/discharges-to-surface-water-and-groundwater-environmental-permits,2
general binding rules,/government/publications/small-sewage-discharges-in-england-the-general-binding-rules/general-binding-rules-for-small-sewage-discharges-ssds-with-effect-from-2-october-2023,1
hs283,/government/publications/private-residence-relief-hs283-self-assessment-helpsheet/hs283-private-residence-relief-2024,3
hs283,/government/publications/private-residence-relief-hs283-self-assessment-helpsheet,2
hs283,/government/publications/private-residence-relief-hs283-self-assessment-helpsheet/hs283-private-residence-relief-2023,2
hs283,/government/publications/self-assessment-capital-gains-summary-sa108,1
hs283,/government/publications/private-residence-relief-hs283-self-assessment-helpsheet/hs283-private-residence-relief-2022,1
id2,/government/publications/verify-identity-corporate-body-id2,3
id2,/guidance/completing-forms-id1-and-id2,2
id2,/government/publications/evidence-of-identity-conveyancers/practice-guide-67-evidence-of-identity-conveyancers,2
landlords,/renting-out-a-property,3
landlords,/government/collections/universal-credit-information-for-landlords,2
landlords,/browse/housing-local-services/landlords,2
landlords,/private-renting,2
landlords,/government/publications/universal-credit-landlord-request-for-a-managed-payment-or-rent-arrears-deduction,2
landlords,/private-renting-evictions,1
landlords,/guidance/requirements-and-approach-for-different-types-of-landlord,1
landlords,/government/collections/non-resident-landlords-detailed-information,1
landlords,/right-to-manage-a-guide-for-landlords,1
option to tax,/guidance/opting-to-tax-land-and-buildings-notice-742a,3
option to tax,/government/publications/vat-notification-of-an-option-to-tax-land-andor-buildings-vat1614a,2
option to tax,/hmrc-internal-manuals/vat-land-and-property/vatlp22450,2
option to tax,/hmrc-internal-manuals/vat-land-and-property/vatlp22590,1
option to tax,/government/publications/vat-application-for-permission-to-opt-vat1614h,1
option to tax,/hmrc-internal-manuals/vat-land-and-property/vatlp22050,1
pay your corporate tax bill,/pay-corporation-tax,3
pay your corporate tax bill,/pay-tax-debit-credit-card,2
postgraduate,/masters-loan,3
postgraduate,/funding-for-postgraduate-study,2
postgraduate,/postgraduate-scholarships-international-students,2
postgraduate,/government/publications/2023-to-2024-student-finance-application-forms-and-notes-for-postgraduate-masters-students,1
proof of identity,/government/publications/identity-proofing-and-verification-of-an-individual/how-to-prove-and-verify-someones-identity,3
proof of identity,/government/publications/proof-of-identity-checklist/proof-of-identity-checklist,2
proof of identity,/guidance/how-to-verify-your-identity-for-universal-credit,2
proof of identity,/id-for-driving-licence,2
proof of identity,/government/publications/identity-proofing-and-verification-of-an-individual,2
proof of identity,/guidance/completing-forms-id1-and-id2,2
proof of identity,/guidance/digital-identity,2
proof of identity,/guidance/completing-form-id3,2
proof of identity,/government/publications/identity-verification-at-the-sia/identity-verification,1
registering a trust,/guidance/register-a-trust-as-a-trustee,3
registering a trust,/guidance/manage-your-trusts-registration-service,2
registering a trust,/hmrc-internal-manuals/trust-registration-service-manual/trsm91010,2
registering a trust,/guidance/register-your-clients-trust,2
registering a trust,/hmrc-internal-manuals/trust-registration-service-manual/trsm10030,2
registering a trust,/trusts-taxes,1
registering a trust,/guidance/ask-hmrc-for-information-about-a-trust,1
registering a trust,/government/publications/register-a-trust-or-estate-service-availability-and-issues,1
renewing driving licence,/renew-driving-licence,3
renewing driving licence,/renew-driving-licence-at-70,2
renewing driving licence,/browse/driving/driving-licences,1
renewing driving licence,/renew-lorry-bus-coach-licence,1
renewing driving licence,/renew-medical-driving-licence,1
renewing driving licence,/driving-licence-fees,1
renewing driving licence,/reapply-driving-licence-medical-condition,1
renewing driving licence,/track-your-driving-licence-application,1
rigth to work,/prove-right-to-work,3
rigth to work,/check-job-applicant-right-to-work,2
rigth to work,/government/collections/right-to-work-checks-employer-guidance,1
search for land and property information,/search-property-information-land-registry,3
search for land and property information,/get-information-about-property-and-land,2
self assessment tax return forms,/self-assessment-tax-return-forms,3
self assessment tax return forms,/self-assessment-tax-returns,2
self assessment tax return forms,/government/collections/self-assessment-helpsheets-employment,2
self assessment tax return forms,/government/publications/self-assessment-self-employment-short-sa103s,1
tax residency certificate,/guidance/get-a-certificate-of-residence,3
tax residency certificate,/tax-foreign-income,2
tax residency certificate,/hmrc-internal-manuals/international-manual/intm330510,2
tax residency certificate,/guidance/get-confirmation-from-hmrc-that-you-are-trading-in-the-uk,2
tax residency certificate,/hmrc-internal-manuals/international-manual/intm162140,1
ukrainian scheme,/guidance/apply-for-a-visa-under-the-ukraine-sponsorship-scheme,3
ukrainian scheme,/guidance/apply-to-stay-in-the-uk-under-the-ukraine-extension-scheme,2
ukrainian scheme,/government/publications/ukraine-family-scheme-application-data/ukraine-family-scheme-and-ukraine-sponsorship-scheme-homes-for-ukraine-visa-data--2,2
ukrainian scheme,/government/publications/ukraine-permission-extension-scheme-information,2
ukrainian scheme,/guidance/apply-for-a-ukraine-family-scheme-visa,2
ukrainian scheme,/guidance/support-for-family-members-of-british-nationals-in-ukraine-and-ukrainian-nationals-in-ukraine-and-the-uk,2
ukrainian scheme,/government/publications/ukraine-scheme/ukraine-scheme-accessible,2
ukrainian scheme,/guidance/ukrainian-nationals-in-the-uk-visa-support,1
ukrainian scheme,/guidance/ukraine-sponsorship-scheme-visa-data-by-country-upper-and-lower-tier-local-authority,1
ukrainian scheme,/guidance/becoming-a-sponsor-homes-for-ukraine,1
ukrainian scheme,/guidance/homes-for-ukraine-guidance-for-sponsors-children-and-minors-applying-without-parents-or-legal-guardians,1
ukrainian scheme,/government/publications/immigration-information-for-ukrainians-in-the-uk-british-nationals-and-their-family-members/immigration-information-for-ukrainians-in-the-uk-british-nationals-and-their-family-members,1
university credit,/universal-credit,3
university credit,/sign-in-universal-credit,3
unversal credit,/universal-credit,3
unversal credit,/sign-in-universal-credit,3
view a job applicant's right to work details,/view-right-to-work,3
view a job applicant's right to work details,/check-job-applicant-right-to-work,2
visa form,/apply-to-come-to-the-uk,3
visa form,/government/collections/uk-visa-forms,2
visa form,/standard-visitor,2
visa form,/faster-decision-visa-settlement,1
visa form,/marriage-visa,1
64/8,/guidance/applying-for-client-authorisation-using-hmrc-paper-forms,3
64/8,/guidance/authorising-an-agent-to-deal-with-your-tax-affairs,2
64/8,/government/publications/tax-agents-and-advisers-authorising-your-agent-64-8,2
64/8,/hmrc-internal-manuals/debt-management-and-banking/dmbm511910,2
access request,/guidance/hmrc-subject-access-request,3
access request,/government/publications/subject-access-request-procedure/subject-access-request-procedure,2
access request,/government/publications/requests-for-personal-data-uk-visas-and-immigration,2
access request,/guidance/request-your-personal-information-from-the-department-for-work-and-pensions,2
access request,/government/publications/subject-access-request-procedure,2
access request,/government/publications/requesting-your-personal-information/requesting-your-personal-information,1
access request,/government/publications/requests-for-personal-data-uk-visas-and-immigration/request-personal-information-held-by-uk-visas-and-immigration,1
access request,/guidance/data-protection-in-schools/dealing-with-subject-access-requests-sars,1
access request,/government/publications/data-subject-access-request,1
